place_id,name,formatted_address,user_ratings_total,rating,geometry.location.lat,geometry.location.lng,price_level,suburb,delivery,dine_in,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,wheelchair_accessible_entrance,curbside_pickup
ChIJaUwo1zld1moRcRGXQVseqDg,The Kathmandu Cottage,"349 Victoria St, West Melbourne VIC 3003, Australia",2,ChIJaUwo1zld1moRcRGXQVseqDg,-37.805392,144.9498101,4.1,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA
ChIJbekQT95d1moRSDPBFx0-C3s,Royal Kings Pizza,"501 Spencer St, West Melbourne VIC 3003, Australia",NA,ChIJbekQT95d1moRSDPBFx0-C3s,-37.8088703,144.9488372,1,West Melbourne,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA
ChIJ0wi_tjdd1moR2eLARPLm10I,Rosslyn Pizza,"72 Rosslyn St, West Melbourne VIC 3003, Australia",NA,ChIJ0wi_tjdd1moR2eLARPLm10I,-37.8077994,144.9520636,2.8,West Melbourne,TRUE,TRUE,NA,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,TRUE,NA,TRUE
ChIJ3wT739Rd1moRLzaR3S9un2Q,Mughlai Mahal,"501 Spencer St, West Melbourne VIC 3003, Australia",NA,ChIJ3wT739Rd1moRLzaR3S9un2Q,-37.8088703,144.9488372,1.8,West Melbourne,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJg4Y_B0ld1moR3PHlrA-bg0Y,Mughal,"7 Jeffcott St, West Melbourne VIC 3003, Australia",NA,ChIJg4Y_B0ld1moR3PHlrA-bg0Y,-37.8116529,144.9532851,3.3,West Melbourne,TRUE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA
ChIJsy9-hlFd1moRbL5hnUql6DI,KARÉ カレー,"173 Victoria St, West Melbourne VIC 3003, Australia",NA,ChIJsy9-hlFd1moRbL5hnUql6DI,-37.806059,144.9556904,4.1,West Melbourne,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE
ChIJuWenGH1d1moREwgt9Mi6T-c,My Bao 东北小院,"140 Dudley St, West Melbourne VIC 3003, Australia",NA,ChIJuWenGH1d1moREwgt9Mi6T-c,-37.8095724,144.9507686,4.8,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
ChIJ-9Z5KUhd1moRTGB848IAz3w,Witches In Britches,"84 Dudley St, West Melbourne VIC 3003, Australia",2,ChIJ-9Z5KUhd1moRTGB848IAz3w,-37.8088685,144.9525653,4.4,West Melbourne,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA
ChIJq6qPwDZd1moR12DLASkVEFc,Thor Pizza,"215 Victoria St, West Melbourne VIC 3003, Australia",NA,ChIJq6qPwDZd1moR12DLASkVEFc,-37.805829,144.9542633,0,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJGXlk_Tdd1moRFB1zABhnFko,Yum Catering,"110 Rosslyn St, West Melbourne VIC 3003, Australia",NA,ChIJGXlk_Tdd1moRFB1zABhnFko,-37.8084164,144.9507781,0,West Melbourne,NA,TRUE,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
ChIJzahLYf5D1moRrem1Q4hSaAA,Misty Pot Korean Grill & Cafe,"35 Dryburgh St, West Melbourne VIC 3003, Australia",NA,ChIJzahLYf5D1moRrem1Q4hSaAA,-37.8060128,144.9426219,4.8,West Melbourne,FALSE,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,TRUE
ChIJmSmRaY9d1moRWrM5V4uzRGs,Pretty Sichuan Taste 川味香,"89 Peel St, West Melbourne VIC 3003, Australia",NA,ChIJmSmRaY9d1moRWrM5V4uzRGs,-37.8060654,144.9557255,5,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,TRUE
ChIJ6-6120xd1moRv_VhyogdHqM,Lollo,"408 Flinders Ln, Melbourne VIC 3000, Australia",NA,ChIJ6-6120xd1moRv_VhyogdHqM,-37.8182761,144.9603053,4.3,West Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJVVXxKEZd1moRxMSM4gkaJZI,THE ANGRY DOG,"Rear/405 Spencer St, West Melbourne VIC 3003, Australia",NA,ChIJVVXxKEZd1moRxMSM4gkaJZI,-37.8109786,144.950064,4.6,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE
ChIJK66M10dd1moR8WJCoqbGJVA,Kebab Kingz Melbourne,"438 Spencer St, West Melbourne VIC 3003, Australia",1,ChIJK66M10dd1moR8WJCoqbGJVA,-37.8096389,144.9501259,4.5,West Melbourne,TRUE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,NA,FALSE,TRUE,TRUE,TRUE
ChIJ65CXpc5d1moRAo8oo8hDBfg,Benchwarmer,"345 Victoria St, West Melbourne VIC 3003, Australia",NA,ChIJ65CXpc5d1moRAo8oo8hDBfg,-37.8053968,144.9499766,4.8,West Melbourne,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,NA,TRUE,TRUE,TRUE,FALSE,NA
ChIJpRmxRrBd1moRYBslBDGGp2Q,Chef Panda,"87 Peel St, West Melbourne VIC 3003, Australia",NA,ChIJpRmxRrBd1moRYBslBDGGp2Q,-37.8061838,144.9556719,3,West Melbourne,TRUE,TRUE,NA,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA
ChIJSzb7xTZd1moR0ZQhSKN11tg,Pho Victoria,"372 Victoria St, North Melbourne VIC 3051, Australia",1,ChIJSzb7xTZd1moR0ZQhSKN11tg,-37.8054518,144.9539362,4.4,West Melbourne,TRUE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA
ChIJCd8m5bJd1moR8Dzy5pgAIII,Warabi,"408 Flinders Ln, Melbourne VIC 3000, Australia",NA,ChIJCd8m5bJd1moR8Dzy5pgAIII,-37.8182761,144.9603053,4.1,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,NA,TRUE,FALSE,TRUE,FALSE
ChIJHfxaP_pd1moRuulYBhFBOWs,$10 Curry on Spencer,"495 Spencer St, West Melbourne VIC 3003, Australia",NA,ChIJHfxaP_pd1moRuulYBhFBOWs,-37.8089492,144.9488069,0,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJwZP-zuRd1moRerW91SboCPE,279,"279 Victoria St, West Melbourne VIC 3003, Australia",2,ChIJwZP-zuRd1moRerW91SboCPE,-37.8056505,144.951959,4.6,West Melbourne,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,TRUE
ChIJhQbBiZBd1moRrqSbGTrRTig,Shush Burger by Sean Connolly,"50 Batman St, West Melbourne VIC 3003, Australia",NA,ChIJhQbBiZBd1moRrqSbGTrRTig,-37.8103921,144.9511602,4.2,West Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,FALSE
ChIJj-RCijNd1moR5wCG3q2prYs,Donwoori Korean Restaurant,"276 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJj-RCijNd1moR5wCG3q2prYs,-37.8058612,144.9572785,4.3,West Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA
ChIJ-dKVVbJd1moRvkegNyHfyjw,215 Queen's Restaurant and Bar Melbourne,"215 Queen St, Melbourne VIC 3000, Australia",NA,ChIJ-dKVVbJd1moRvkegNyHfyjw,-37.8137947,144.9598607,3.8,West Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
ChIJCxE66Tld1moRG7axltOI0hA,Char Siu House,"37 Errol St, North Melbourne VIC 3051, Australia",1,ChIJCxE66Tld1moRG7axltOI0hA,-37.804119,144.949078,4.4,West Melbourne,TRUE,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJkxaSjDNd1moR0zZ2rgo5Q9Y,Yeonga Korean BBQ Restaurant,"1 Cobden St, North Melbourne VIC 3051, Australia",2,ChIJkxaSjDNd1moR0zZ2rgo5Q9Y,-37.8056217,144.9569746,4.5,West Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
ChIJizFTarNC1moRjM6M4Z_OGAg,Maha Restaurant,"21 Bond St, Melbourne VIC 3000, Australia",3,ChIJizFTarNC1moRjM6M4Z_OGAg,-37.8181528,144.962662,4.5,West Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA
ChIJ7TaR1khd1moRXCmigET2XdM,Angliss Restaurant,"550 Little Lonsdale St, Melbourne VIC 3000, Australia",NA,ChIJ7TaR1khd1moRXCmigET2XdM,-37.8138421,144.9525836,4.5,West Melbourne,FALSE,TRUE,NA,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJfyCEiDNd1moRBfl8Fpp4CVI,Toodouri,"260 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJfyCEiDNd1moRBfl8Fpp4CVI,-37.8058253,144.9577337,4.2,West Melbourne,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA
ChIJ2fOmZypd1moRGKVP8II2_gY,Villas Restaurant & Bar,"488 Bourke St, Melbourne VIC 3000, Australia",NA,ChIJ2fOmZypd1moRGKVP8II2_gY,-37.8150334,144.9591831,4.8,West Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJh20YuDld1moRi2zSQPIFuT0,Nizams Indian Restaurant North Melbourne,"5/520 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJh20YuDld1moRi2zSQPIFuT0,-37.8048104,144.9487365,3.7,West Melbourne,TRUE,TRUE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA
ChIJvxrTqPdd1moRTynlPUYlA2s,Miss Mi Restaurant & Bar,"Corner of Godfrey &, Bourke St, Melbourne VIC 3000, Australia",NA,ChIJvxrTqPdd1moRTynlPUYlA2s,-37.8172669,144.9536457,4.1,West Melbourne,FALSE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA
ChIJdQRI7Dld1moRbPrUI3xVym0,Wonky Trolley,"47 Errol St, North Melbourne VIC 3051, Australia",2,ChIJdQRI7Dld1moRbPrUI3xVym0,-37.8039403,144.9492757,4.2,West Melbourne,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJb6DBxDld1moRx6XklV4QyZs,Sosta Ristorante,"12 Errol St, North Melbourne VIC 3051, Australia",252,4.5,-37.8047811,144.9495167,3,North Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
ChIJN7-E-jNd1moRFIhlAbMd6To,Maria's Trattoria,"122-124 Peel St, North Melbourne VIC 3051, Australia",276,4.6,-37.8051463,144.9563412,1,North Melbourne,NA,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJA8yl2zld1moRIwG5JP_WDuQ,El Sabor - Mexican Restaurant,"500 Victoria St, North Melbourne VIC 3051, Australia",642,4.2,-37.8049758,144.9496116,2,North Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJse5g9zld1moRKH_lqhWAH9g,Errol's,"69/71 Errol St, North Melbourne VIC 3051, Australia",733,4.1,-37.8035381,144.9493366,2,North Melbourne,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJYeVCBy5d1moRqbFwZ3QQrfc,The Rice Cooker,"Shop 3/33 Flemington Rd, North Melbourne VIC 3051, Australia",613,4.4,-37.800357,144.955367,2,North Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJK1JxtDBd1moRzCIdZ-QZEAo,The Leveson,"46 Leveson St, North Melbourne VIC 3051, Australia",750,4.3,-37.80369,144.9512762,2,North Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJu5_o5jld1moRRSzyKR7wOyI,KL Bunga Raya,"34 Errol St, North Melbourne VIC 3051, Australia",608,4.4,-37.8043473,144.9495569,1,North Melbourne,TRUE,TRUE,TRUE,TRUE,NA,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJfbcmh4pd1moRSaeMUzJupz4,SinJeon K-Street Food (North Melbourne),"T6/33 Blackwood St, North Melbourne VIC 3051, Australia",176,4.5,-37.8007121,144.9555146,NA,North Melbourne,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,TRUE,NA,TRUE,NA,NA
ChIJ-SRy8Tld1moRpYcmhkpwOeQ,Agraba Lebanese Mezze,"69/71 Errol St, North Melbourne VIC 3051, Australia",229,3.9,-37.8035381,144.9493366,2,North Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJhxtkpDBd1moRvBtl-eOUcFM,Mr. Price's Foodstore,"502 Queensberry St, North Melbourne VIC 3051, Australia",42,4.8,-37.8030097,144.9506491,2,North Melbourne,FALSE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJGTlGxjld1moRXxFaAx2oDI0,Joe Taylor & Oskar Pizza,"7 Errol St, North Melbourne VIC 3051, Australia",222,4.6,-37.804809,144.9491296,2,North Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA
ChIJV3kVEDpd1moRzmljRe6cYSM,Fandango Cafe,"97 Errol St, North Melbourne VIC 3051, Australia",306,4.6,-37.8026164,144.9494255,2,North Melbourne,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,TRUE,NA,TRUE
ChIJj6-ASjBd1moRywk8vb-TlLE,The Castle Hotel,"56 Courtney St, North Melbourne VIC 3051, Australia",635,4.3,-37.8008991,144.9530362,2,North Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJY-BD2iJd1moRADZTnHCY2iE,Mr Tucker,"17 Melrose St, North Melbourne VIC 3051, Australia",NA,ChIJY-BD2iJd1moRADZTnHCY2iE,-37.7952243,144.9414828,4.3,North Melbourne,FALSE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,FALSE,NA
ChIJq6pz8Tld1moRK3SREy7-bFI,Bistro de Paris,"63 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJq6pz8Tld1moRK3SREy7-bFI,-37.8036205,144.9493189,4.3,North Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJeTdSUphd1moR55WLsMElvUI,The Galbi BBQ,"270 Victoria St, North Melbourne VIC 3051, Australia",NA,ChIJeTdSUphd1moR55WLsMElvUI,-37.8058476,144.9573721,4.9,North Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,NA,FALSE
ChIJcXFZxjld1moR27sZDTXjkmk,Hot Poppy cafe,"9 Errol St, North Melbourne VIC 3051, Australia",2,ChIJcXFZxjld1moR27sZDTXjkmk,-37.8047987,144.9491321,4.4,North Melbourne,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA,NA
ChIJk9WjiTNd1moRv0twWUuyz6E,Hallah,"268 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJk9WjiTNd1moRv0twWUuyz6E,-37.8058009,144.957444,4.1,North Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA
ChIJQTI1BjRd1moRtLQyZYj7VUc,La Porchetta North Melbourne,"480 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJQTI1BjRd1moRtLQyZYj7VUc,-37.8050642,144.9501136,3.8,North Melbourne,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA
ChIJvYmX2kVd1moRzSHtpHVCVAY,Etto Pasta Bar - North Melbourne,"275 Macaulay Rd, North Melbourne VIC 3051, Australia",NA,ChIJvYmX2kVd1moRzSHtpHVCVAY,-37.795462,144.9376532,3.5,North Melbourne,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,FALSE
ChIJNaZkiTNd1moRyS7zO4ZppRY,Woo Ga Korean BBQ,"270 Victoria St, North Melbourne VIC 3051, Australia",2,ChIJNaZkiTNd1moRyS7zO4ZppRY,-37.8058804,144.9574576,4,North Melbourne,NA,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
ChIJYWX6tzNd1moRQj1TLz40glw,23 Restaurant,"329 Queensberry St, North Melbourne VIC 3051, Australia",NA,ChIJYWX6tzNd1moRQj1TLz40glw,-37.8040909,144.9571056,0,North Melbourne,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJbWxv7jld1moRYOcN9A1mv28,Dong Xing Asian Food,"49 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJbWxv7jld1moRYOcN9A1mv28,-37.8038918,144.9492842,4.6,North Melbourne,NA,TRUE,NA,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA
ChIJ29n5yzBd1moReeHrxSRaMkA,Manze,"Shop 2/1/5 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJ29n5yzBd1moReeHrxSRaMkA,-37.8048979,144.9490326,4.5,North Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,FALSE,TRUE,FALSE
ChIJ3-6Iwzld1moRQnzg1_90pYs,Toast Kitchen Cafe,"13 Errol St, North Melbourne VIC 3051, Australia",2,ChIJ3-6Iwzld1moRQnzg1_90pYs,-37.8046474,144.9491338,4.4,North Melbourne,NA,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJx708zzld1moRUdFlOTfVb5Q,Oskar Pizza,"7 Errol St, North Melbourne VIC 3051, Australia",2,ChIJx708zzld1moRUdFlOTfVb5Q,-37.804807,144.949046,4,North Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,NA
ChIJr6dgFV5d1moRvfofAZW-rsk,Joe's Eatery,"3/55 Flemington Rd, North Melbourne VIC 3051, Australia",NA,ChIJr6dgFV5d1moRvfofAZW-rsk,-37.7996844,144.9544652,4.4,North Melbourne,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJF4IoBjpd1moRBFzQUpeHtm4,The Courthouse,"86-90 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJF4IoBjpd1moRBFzQUpeHtm4,-37.8029165,144.949864,4.1,North Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA
ChIJTcXiPTtd1moRjw36UBNKm9s,Papa Giuseppe Pizza,"348 Abbotsford St, North Melbourne VIC 3051, Australia",1,ChIJTcXiPTtd1moRjw36UBNKm9s,-37.7987959,144.94638,4.5,North Melbourne,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,NA,NA
ChIJ6RIHgUZd1moRTHj3G-9tFtw,Guzman y Gomez - North Melbourne,"71 Flemington Rd, North Melbourne VIC 3051, Australia",2,ChIJ6RIHgUZd1moRTHj3G-9tFtw,-37.7992269,144.9538706,3.4,North Melbourne,TRUE,TRUE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE
ChIJV3u17Tld1moRfbUCiFVvO6M,Fungs Asian Food & Sushi Bar,"49 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJV3u17Tld1moRfbUCiFVvO6M,-37.8038846,144.9492854,3.3,North Melbourne,NA,TRUE,NA,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,TRUE,NA,NA
ChIJhwJU3TNd1moRR-NTelY6Q3o,Eat All Korean BBQ Buffet,"156 Peel St, North Melbourne VIC 3051, Australia",2,ChIJhwJU3TNd1moRR-NTelY6Q3o,-37.8042819,144.9566416,4,North Melbourne,FALSE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,TRUE,NA,TRUE,NA
ChIJA-QSzq5d1moREjfO3uWiS-0,EziStreat,"275 Macaulay Rd, North Melbourne VIC 3051, Australia",2,ChIJA-QSzq5d1moREjfO3uWiS-0,-37.7954208,144.9376605,4.4,North Melbourne,TRUE,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA
ChIJdfbk6jld1moRwElnckgNb9M,Town Hall Hotel,"33 Errol St, North Melbourne VIC 3051, Australia",2,ChIJdfbk6jld1moRwElnckgNb9M,-37.8041868,144.9491991,4.5,North Melbourne,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA
ChIJ0UaHMDtd1moRJXVh0-k_Iec,Pioneer Pizza,"360 Abbotsford St, North Melbourne VIC 3051, Australia",1,ChIJ0UaHMDtd1moRJXVh0-k_Iec,-37.798178,144.9464654,4.2,North Melbourne,TRUE,TRUE,NA,FALSE,FALSE,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA
ChIJTXWq6Tld1moRr94uliXjTVc,Noodle on Errols,"31 Errol St, North Melbourne VIC 3051, Australia",1,ChIJTXWq6Tld1moRr94uliXjTVc,-37.8042684,144.9492237,4.2,North Melbourne,TRUE,NA,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,NA,TRUE,NA,NA
ChIJyXgUjh5d1moRrKWm5r5s5E0,Palette. & Palette.atnight,"610 Queensberry St, North Melbourne VIC 3051, Australia",2,ChIJyXgUjh5d1moRrKWm5r5s5E0,-37.802566,144.947109,4.3,North Melbourne,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,NA,NA
ChIJTf2AGOpd1moRVexVWdx28VY,Kebab Connection,"320 Victoria St, North Melbourne VIC 3051, Australia",1,ChIJTf2AGOpd1moRVexVWdx28VY,-37.8056567,144.9555166,4.5,North Melbourne,TRUE,TRUE,NA,FALSE,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA
ChIJtx-gbVBd1moRbJue0SFvI2M,MasalaJo,"1/520 Victoria St, North Melbourne VIC 3051, Australia",NA,ChIJtx-gbVBd1moRbJue0SFvI2M,-37.8048763,144.948556,4.9,North Melbourne,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJHXj7Ez9d1moRdlP9vhHdpLU,North Melbourne Take Away,"95 Dryburgh St, North Melbourne VIC 3051, Australia",NA,ChIJHXj7Ez9d1moRdlP9vhHdpLU,-37.8042997,144.9430487,4.1,North Melbourne,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA
ChIJ0an5tzNd1moRnL-pWh4UMNk,ROOM,"329 Queensberry St, North Melbourne VIC 3051, Australia",NA,ChIJ0an5tzNd1moRnL-pWh4UMNk,-37.8041027,144.957098,0,North Melbourne,NA,TRUE,NA,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA
ChIJJeHtxjld1moRwmVwpj2Nx90,Salt Seafood & Burger Bar,"11 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJJeHtxjld1moRwmVwpj2Nx90,-37.804702,144.949032,4.3,North Melbourne,TRUE,TRUE,FALSE,TRUE,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA
ChIJRS6du5Rd1moRhGF2VCFqo5g,Mr Gonzo,"28 Melrose St, North Melbourne VIC 3051, Australia",NA,ChIJRS6du5Rd1moRhGF2VCFqo5g,-37.794683,144.9420962,4.6,North Melbourne,TRUE,TRUE,TRUE,NA,TRUE,NA,TRUE,TRUE,NA,NA,TRUE,NA,FALSE
ChIJO9jxGR5d1moRO4XXi8ciH6w,Cindy's Kitchen 墨村私房菜,"2/520 Victoria St, North Melbourne VIC 3051, Australia",NA,ChIJO9jxGR5d1moRO4XXi8ciH6w,-37.8048158,144.9486764,4.6,North Melbourne,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,NA
ChIJneXDRONd1moRa8nexM0pin4,FLAVA Korean BBQ Melbourne Restaurant,"50 Errol St, North Melbourne VIC 3051, Australia",NA,ChIJneXDRONd1moRa8nexM0pin4,-37.8040029,144.9496678,4.7,North Melbourne,NA,TRUE,TRUE,TRUE,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJv_uo9_YPdkgRq2K1F6d_5-g,Dishoom Kensington,"4 Derry St, London W8 5SE, United Kingdom",6548,4.7,51.5012647,-0.191139,2,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ChIJ6b_F4fYPdkgRIoJa6hALTWI,The Ivy Kensington Brasserie,"96 Kensington High St, London W8 4SG, United Kingdom",2982,4.2,51.5016239,-0.1922527,2,Kensington,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,NA
ChIJz7Bhtd4PdkgRPNgj59cV9tg,Zuaya London,"35B Kensington High St, London W8 5EB, United Kingdom",748,4.4,51.5020382,-0.1890569,3,Kensington,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA
ChIJjdhaYiwbdkgR_SuA9p18OqU,CERU Eastern Mediterranean Restaurant South Kensington,"7-9 Bute St, South Kensington, London SW7 3EY, United Kingdom",1443,4.5,51.4934363,-0.1762715,2,Kensington,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
